,wave_name,name,varname,retained,label
8466,w2,iaa44wu,,,Wkly current Child Tax Credit (respondent) - bracket max value (iaa44)
8467,w2,iaa44we,,,Wkly current Child Tax Credit (respondent) - bracket entry point (iaa44)
8468,w2,iaa44wr,,,Wkly current Child Tax Credit (respondent) - bracket result (iaa44)
8469,w2,iaa44fl,,,Fnightly current Child Tax Credit (respondent) - bracket min value (iaa44)
8470,w2,iaa44fu,,,Fnightly current Child Tax Credit (respondent) - bracket max value (iaa44)
8471,w2,iaa44fe,,,Fnightly current Child Tax Credit (respondent) - bracket entry point (iaa44)
8472,w2,iaa44fr,,,Fnightly current Child Tax Credit (respondent) - bracket result (iaa44)
8473,w2,iaa44ml,,,Mnthly current Child Tax Credit (respondent) - bracket min value (iaa44)
8474,w2,iaa44mu,,,Mnthly current Child Tax Credit (respondent) - bracket max value (iaa44)
8475,w2,iaa44me,,,Mnthly current Child Tax Credit (respondent) - bracket entry point (iaa44)
8476,w2,iaa44mr,,,Mnthly current Child Tax Credit (respondent) - bracket result (iaa44)
8477,w2,iaa44yl,,,Annual current Child Tax Credit (respondent) - bracket min value (iaa44)
8478,w2,iaa44yu,,,Annual current Child Tax Credit (respondent) - bracket max value (iaa44)
8479,w2,iaa44ye,,,Annual current Child Tax Credit (respondent) - bracket entry point (iaa44)
8480,w2,iaa44yr,,,Annual current Child Tax Credit (respondent) - bracket result (iaa44)
8481,w2,iaa44ol,,,Oth pd current Child Tax Credit (respondent) - bracket min value (iaa44)
8482,w2,iaa44ou,,,Oth pd current Child Tax Credit (respondent) - bracket max value (iaa44)
8483,w2,iaa44oe,,,Oth pd current Child Tax Credit (respondent) - bracket entry point (iaa44)
8484,w2,iaa44or,,,Oth pd current Child Tax Credit (respondent) - bracket result (iaa44)
8485,w2,ialy44,,,Current Child Tax Credit (respondent): started receiving it in the last year
8486,w2,ialm44,,,Current Child Tax Credit (respondent): month started receiving it
8487,w2,iat45,,,Benefit block type
8488,w2,iap45,,,Current other ben (respondent) - period code
8489,w2,iaa45,,,Current other ben (respondent) - amount received
8490,w2,iaa45wl,,,Wkly current other ben (respondent) - bracket min value (iaa45)
8491,w2,iaa45wu,,,Wkly current other ben (respondent) - bracket max value (iaa45)
8492,w2,iaa45we,,,Wkly current other ben (respondent) - bracket entry point (iaa45)
8493,w2,iaa45wr,,,Wkly current other ben (respondent) - bracket result (iaa45)
8494,w2,iaa45fl,,,Fnightly current other ben (respondent) - bracket min value (iaa45)
8495,w2,iaa45fu,,,Fnightly current other ben (respondent) - bracket max value (iaa45)
8496,w2,iaa45fe,,,Fnightly current other ben (respondent) - bracket entry point (iaa45)
8497,w2,iaa45fr,,,Fnightly current other ben (respondent) - bracket result (iaa45)
8498,w2,iaa45ml,,,Mnthly current other ben (respondent) - bracket min value (iaa45)
8499,w2,iaa45mu,,,Mnthly current other ben (respondent) - bracket max value (iaa45)
8500,w2,iaa45me,,,Mnthly current other ben (respondent) - bracket entry point (iaa45)
8501,w2,iaa45mr,,,Mnthly current other ben (respondent) - bracket result (iaa45)
8502,w2,iaa45yl,,,Annual current other ben (respondent) - bracket min value (iaa45)
8503,w2,iaa45yu,,,Annual current other ben (respondent) - bracket max value (iaa45)
8504,w2,iaa45ye,,,Annual current other ben (respondent) - bracket entry point (iaa45)
8505,w2,iaa45yr,,,Annual current other ben (respondent) - bracket result (iaa45)
8506,w2,iaa45ol,,,Oth pd current other ben (respondent) - bracket min value (iaa45)
8507,w2,iaa45ou,,,Oth pd current other ben (respondent) - bracket max value (iaa45)
8508,w2,iaa45oe,,,Oth pd current other ben (respondent) - bracket entry point (iaa45)
8509,w2,iaa45or,,,Oth pd current other ben (respondent) - bracket result (iaa45)
8510,w2,ialy45,,,Current other ben (respondent): started receiving it in the last year
8511,w2,ialm45,,,Current other ben (respondent): month started receiving it
8512,w2,iat46,,,Benefit block type
8513,w2,iap46,,,Past IS (respondent) - period code
8514,w2,iaa46,,,Past IS (respondent) - amount received
8515,w2,iaa46wl,,,Wkly past IS (respondent) - bracket min value (iaa46)
8516,w2,iaa46wu,,,Wkly past IS (respondent) - bracket max value (iaa46)
8517,w2,iaa46we,,,Wkly past IS (respondent) - bracket entry point (iaa46)
8518,w2,iaa46wr,,,Wkly past IS (respondent) - bracket result (iaa46)
8519,w2,iaa46fl,,,Fnightly past IS (respondent) - bracket min value (iaa46)
8520,w2,iaa46fu,,,Fnightly past IS (respondent) - bracket max value (iaa46)
8521,w2,iaa46fe,,,Fnightly past IS (respondent) - bracket entry point (iaa46)
8522,w2,iaa46fr,,,Fnightly past IS (respondent) - bracket result (iaa46)
8523,w2,iaa46ml,,,Mnthly past IS (respondent) - bracket min value (iaa46)
8524,w2,iaa46mu,,,Mnthly past IS (respondent) - bracket max value (iaa46)
8525,w2,iaa46me,,,Mnthly past IS (respondent) - bracket entry point (iaa46)
8526,w2,iaa46mr,,,Mnthly past IS (respondent) - bracket result (iaa46)
8527,w2,iaa46yl,,,Annual past IS (respondent) - bracket min value (iaa46)
8528,w2,iaa46yu,,,Annual past IS (respondent) - bracket max value (iaa46)
8529,w2,iaa46ye,,,Annual past IS (respondent) - bracket entry point (iaa46)
8530,w2,iaa46yr,,,Annual past IS (respondent) - bracket result (iaa46)
8531,w2,iaa46ol,,,Oth pd past IS (respondent) - bracket min value (iaa46)
8532,w2,iaa46ou,,,Oth pd past IS (respondent) - bracket max value (iaa46)
8533,w2,iaa46oe,,,Oth pd past IS (respondent) - bracket entry point (iaa46)
8534,w2,iaa46or,,,Oth pd past IS (respondent) - bracket result (iaa46)
8535,w2,iab46,,,Past IS (respondent): months or weeks received
8536,w2,iabw46,,,Past IS (respondent): number of weeks received
8537,w2,iabm46,,,Past IS (respondent): number of months received
8538,w2,iat47,,,Benefit block type
8539,w2,iap47,,,Past Pension Credit (respondent) - period code
8540,w2,iaa47,,,Past Pension Credit (respondent) - amount received
8541,w2,iaa47wl,,,Wkly past Pension Credit (respondent) - bracket min value (iaa47)
8542,w2,iaa47wu,,,Wkly past Pension Credit (respondent) - bracket max value (iaa47)
8543,w2,iaa47we,,,Wkly past Pension Credit (respondent) - bracket entry point (iaa47)
8544,w2,iaa47wr,,,Wkly past Pension Credit (respondent) - bracket result (iaa47)
8545,w2,iaa47fl,,,Fnightly past Pension Credit (respondent) - bracket min value (iaa47)
8546,w2,iaa47fu,,,Fnightly past Pension Credit (respondent) - bracket max value (iaa47)
8547,w2,iaa47fe,,,Fnightly past Pension Credit (respondent) - bracket entry point (iaa47)
8548,w2,iaa47fr,,,Fnightly past Pension Credit (respondent) - bracket result (iaa47)
8549,w2,iaa47ml,,,Mnthly past Pension Credit (respondent) - bracket min value (iaa47)
8550,w2,iaa47mu,,,Mnthly past Pension Credit (respondent) - bracket max value (iaa47)
8551,w2,iaa47me,,,Mnthly past Pension Credit (respondent) - bracket entry point (iaa47)
8552,w2,iaa47mr,,,Mnthly past Pension Credit (respondent) - bracket result (iaa47)
8553,w2,iaa47yl,,,Annual past Pension Credit (respondent) - bracket min value (iaa47)
8554,w2,iaa47yu,,,Annual past Pension Credit (respondent) - bracket max value (iaa47)
8555,w2,iaa47ye,,,Annual past Pension Credit (respondent) - bracket entry point (iaa47)
8556,w2,iaa47yr,,,Annual past Pension Credit (respondent) - bracket result (iaa47)
8557,w2,iaa47ol,,,Oth pd past Pension Credit (respondent) - bracket min value (iaa47)
8558,w2,iaa47ou,,,Oth pd past Pension Credit (respondent) - bracket max value (iaa47)
8559,w2,iaa47oe,,,Oth pd past Pension Credit (respondent) - bracket entry point (iaa47)
8560,w2,iaa47or,,,Oth pd past Pension Credit (respondent) - bracket result (iaa47)
8561,w2,iab47,,,Past Pension Credit (respondent): months or weeks received
8562,w2,iabw47,,,Past Pension Credit (respondent): number of weeks received
8563,w2,iabm47,,,Past Pension Credit (respondent): number of months received
8564,w2,iat48,,,Benefit block type
8565,w2,iap48,,,Past WTC (respondent) - period code
8566,w2,iaa48,,,Past WTC (respondent) - amount received
8567,w2,iaa48wl,,,Wkly past WTC (respondent) - bracket min value (iaa48)
8568,w2,iaa48wu,,,Wkly past WTC (respondent) - bracket max value (iaa48)
8569,w2,iaa48we,,,Wkly past WTC (respondent) - bracket entry point (iaa48)
8570,w2,iaa48wr,,,Wkly past WTC (respondent) - bracket result (iaa48)
8571,w2,iaa48fl,,,Fnightly past WTC (respondent) - bracket min value (iaa48)
8572,w2,iaa48fu,,,Fnightly past WTC (respondent) - bracket max value (iaa48)
8573,w2,iaa48fe,,,Fnightly past WTC (respondent) - bracket entry point (iaa48)
8574,w2,iaa48fr,,,Fnightly past WTC (respondent) - bracket result (iaa48)
8575,w2,iaa48ml,,,Mnthly past WTC (respondent) - bracket min value (iaa48)
8576,w2,iaa48mu,,,Mnthly past WTC (respondent) - bracket max value (iaa48)
8577,w2,iaa48me,,,Mnthly past WTC (respondent) - bracket entry point (iaa48)
8578,w2,iaa48mr,,,Mnthly past WTC (respondent) - bracket result (iaa48)
8579,w2,iaa48yl,,,Annual past WTC (respondent) - bracket min value (iaa48)
8580,w2,iaa48yu,,,Annual past WTC (respondent) - bracket max value (iaa48)
8581,w2,iaa48ye,,,Annual past WTC (respondent) - bracket entry point (iaa48)
8582,w2,iaa48yr,,,Annual past WTC (respondent) - bracket result (iaa48)
8583,w2,iaa48ol,,,Oth pd past WTC (respondent) - bracket min value (iaa48)
8584,w2,iaa48ou,,,Oth pd past WTC (respondent) - bracket max value (iaa48)
8585,w2,iaa48oe,,,Oth pd past WTC (respondent) - bracket entry point (iaa48)
8586,w2,iaa48or,,,Oth pd past WTC (respondent) - bracket result (iaa48)
8587,w2,iab48,,,Past WTC (respondent): months or weeks received
8588,w2,iabw48,,,Past WTC (respondent): number of weeks received
8589,w2,iabm48,,,Past WTC (respondent): number of months received
8590,w2,iat49,,,Benefit block type
8591,w2,iap49,,,Past JSA (respondent) - period code
8592,w2,iaa49,,,Past JSA (respondent) - amount received
8593,w2,iaa49wl,,,Wkly past JSA (respondent) - bracket min value (iaa49)
8594,w2,iaa49wu,,,Wkly past JSA (respondent) - bracket max value (iaa49)
8595,w2,iaa49we,,,Wkly past JSA (respondent) - bracket entry point (iaa49)
8596,w2,iaa49wr,,,Wkly past JSA (respondent) - bracket result (iaa49)
8597,w2,iaa49fl,,,Fnightly past JSA (respondent) - bracket min value (iaa49)
8598,w2,iaa49fu,,,Fnightly past JSA (respondent) - bracket max value (iaa49)
8599,w2,iaa49fe,,,Fnightly past JSA (respondent) - bracket entry point (iaa49)
8600,w2,iaa49fr,,,Fnightly past JSA (respondent) - bracket result (iaa49)
8601,w2,iaa49ml,,,Mnthly past JSA (respondent) - bracket min value (iaa49)
8602,w2,iaa49mu,,,Mnthly past JSA (respondent) - bracket max value (iaa49)
8603,w2,iaa49me,,,Mnthly past JSA (respondent) - bracket entry point (iaa49)
8604,w2,iaa49mr,,,Mnthly past JSA (respondent) - bracket result (iaa49)
8605,w2,iaa49yl,,,Annual past JSA (respondent) - bracket min value (iaa49)
8606,w2,iaa49yu,,,Annual past JSA (respondent) - bracket max value (iaa49)
8607,w2,iaa49ye,,,Annual past JSA (respondent) - bracket entry point (iaa49)
8608,w2,iaa49yr,,,Annual past JSA (respondent) - bracket result (iaa49)
8609,w2,iaa49ol,,,Oth pd past JSA (respondent) - bracket min value (iaa49)
8610,w2,iaa49ou,,,Oth pd past JSA (respondent) - bracket max value (iaa49)
8611,w2,iaa49oe,,,Oth pd past JSA (respondent) - bracket entry point (iaa49)
8612,w2,iaa49or,,,Oth pd past JSA (respondent) - bracket result (iaa49)
8613,w2,iab49,,,Past JSA (respondent): months or weeks received
8614,w2,iabw49,,,Past JSA (respondent): number of weeks received
8615,w2,iabm49,,,Past JSA (respondent): number of months received
8616,w2,iat50,,,Benefit block type
8617,w2,iap50,,,Past Guard Allow (respondent) - period code
8618,w2,iaa50,,,Past Guard Allow (respondent) - amount received
8619,w2,iaa50wl,,,Wkly past Guard Allow (respondent) - bracket min value (iaa50)
8620,w2,iaa50wu,,,Wkly past Guard Allow (respondent) - bracket max value (iaa50)
8621,w2,iaa50we,,,Wkly past Guard Allow (respondent) - bracket entry point (iaa50)
8622,w2,iaa50wr,,,Wkly past Guard Allow (respondent) - bracket result (iaa50)
8623,w2,iaa50fl,,,Fnightly past Guard Allow (respondent) - bracket min value (iaa50)
8624,w2,iaa50fu,,,Fnightly past Guard Allow (respondent) - bracket max value (iaa50)
8625,w2,iaa50fe,,,Fnightly past Guard Allow (respondent) - bracket entry point (iaa50)
8626,w2,iaa50fr,,,Fnightly past Guard Allow (respondent) - bracket result (iaa50)
8627,w2,iaa50ml,,,Mnthly past Guard Allow (respondent) - bracket min value (iaa50)
8628,w2,iaa50mu,,,Mnthly past Guard Allow (respondent) - bracket max value (iaa50)
8629,w2,iaa50me,,,Mnthly past Guard Allow (respondent) - bracket entry point (iaa50)
8630,w2,iaa50mr,,,Mnthly past Guard Allow (respondent) - bracket result (iaa50)
8631,w2,iaa50yl,,,Annual past Guard Allow (respondent) - bracket min value (iaa50)
8632,w2,iaa50yu,,,Annual past Guard Allow (respondent) - bracket max value (iaa50)
8633,w2,iaa50ye,,,Annual past Guard Allow (respondent) - bracket entry point (iaa50)
8634,w2,iaa50yr,,,Annual past Guard Allow (respondent) - bracket result (iaa50)
8635,w2,iaa50ol,,,Oth pd past Guard Allow (respondent) - bracket min value (iaa50)
8636,w2,iaa50ou,,,Oth pd past Guard Allow (respondent) - bracket max value (iaa50)
8637,w2,iaa50oe,,,Oth pd past Guard Allow (respondent) - bracket entry point (iaa50)
8638,w2,iaa50or,,,Oth pd past Guard Allow (respondent) - bracket result (iaa50)
8639,w2,iab50,,,Past Guard Allow (respondent): months or weeks received
8640,w2,iabw50,,,Past Guard Allow (respondent): number of weeks received
8641,w2,iabm50,,,Past Guard Allow (respondent): number of months received
8642,w2,iat51,,,Benefit block type
8643,w2,iap51,,,Past Widows Pension (respondent) - period code
8644,w2,iaa51,,,Past Widows Pension (respondent) - amount received
8645,w2,iaa51wl,,,Wkly past Widows Pension (respondent) - bracket min value (iaa51)
8646,w2,iaa51wu,,,Wkly past Widows Pension (respondent) - bracket max value (iaa51)
8647,w2,iaa51we,,,Wkly past Widows Pension (respondent) - bracket entry point (iaa51)
8648,w2,iaa51wr,,,Wkly past Widows Pension (respondent) - bracket result (iaa51)
8649,w2,iaa51fl,,,Fnightly past Widows Pension (respondent) - bracket min value (iaa51)
8650,w2,iaa51fu,,,Fnightly past Widows Pension (respondent) - bracket max value (iaa51)
8651,w2,iaa51fe,,,Fnightly past Widows Pension (respondent) - bracket entry point (iaa51)
8652,w2,iaa51fr,,,Fnightly past Widows Pension (respondent) - bracket result (iaa51)
8653,w2,iaa51ml,,,Mnthly past Widows Pension (respondent) - bracket min value (iaa51)
8654,w2,iaa51mu,,,Mnthly past Widows Pension (respondent) - bracket max value (iaa51)
8655,w2,iaa51me,,,Mnthly past Widows Pension (respondent) - bracket entry point (iaa51)
8656,w2,iaa51mr,,,Mnthly past Widows Pension (respondent) - bracket result (iaa51)
8657,w2,iaa51yl,,,Annual past Widows Pension (respondent) - bracket min value (iaa51)
8658,w2,iaa51yu,,,Annual past Widows Pension (respondent) - bracket max value (iaa51)
8659,w2,iaa51ye,,,Annual past Widows Pension (respondent) - bracket entry point (iaa51)
8660,w2,iaa51yr,,,Annual past Widows Pension (respondent) - bracket result (iaa51)
8661,w2,iaa51ol,,,Oth pd past Widows Pension (respondent) - bracket min value (iaa51)
8662,w2,iaa51ou,,,Oth pd past Widows Pension (respondent) - bracket max value (iaa51)
8663,w2,iaa51oe,,,Oth pd past Widows Pension (respondent) - bracket entry point (iaa51)
8664,w2,iaa51or,,,Oth pd past Widows Pension (respondent) - bracket result (iaa51)
8665,w2,iab51,,,Past Widows Pension (respondent): months or weeks received
8666,w2,iabw51,,,Past Widows Pension (respondent): number of weeks received
8667,w2,iabm51,,,Past Widows Pension (respondent): number of months received
8668,w2,iat52,,,Benefit block type
8669,w2,iap52,,,Past Child Benefit (respondent) - period code
8670,w2,iaa52,,,Past Child Benefit (respondent) - amount received
8671,w2,iaa52wl,,,Wkly past Child Benefit (respondent) - bracket min value (iaa52)
8672,w2,iaa52wu,,,Wkly past Child Benefit (respondent) - bracket max value (iaa52)
8673,w2,iaa52we,,,Wkly past Child Benefit (respondent) - bracket entry point (iaa52)
8674,w2,iaa52wr,,,Wkly past Child Benefit (respondent) - bracket result (iaa52)
8675,w2,iaa52fl,,,Fnightly past Child Benefit (respondent) - bracket min value (iaa52)
8676,w2,iaa52fu,,,Fnightly past Child Benefit (respondent) - bracket max value (iaa52)
8677,w2,iaa52fe,,,Fnightly past Child Benefit (respondent) - bracket entry point (iaa52)
8678,w2,iaa52fr,,,Fnightly past Child Benefit (respondent) - bracket result (iaa52)
8679,w2,iaa52ml,,,Mnthly past Child Benefit (respondent) - bracket min value (iaa52)
8680,w2,iaa52mu,,,Mnthly past Child Benefit (respondent) - bracket max value (iaa52)
8681,w2,iaa52me,,,Mnthly past Child Benefit (respondent) - bracket entry point (iaa52)
8682,w2,iaa52mr,,,Mnthly past Child Benefit (respondent) - bracket result (iaa52)
8683,w2,iaa52yl,,,Annual past Child Benefit (respondent) - bracket min value (iaa52)
8684,w2,iaa52yu,,,Annual past Child Benefit (respondent) - bracket max value (iaa52)
8685,w2,iaa52ye,,,Annual past Child Benefit (respondent) - bracket entry point (iaa52)
8686,w2,iaa52yr,,,Annual past Child Benefit (respondent) - bracket result (iaa52)
8687,w2,iaa52ol,,,Oth pd past Child Benefit (respondent) - bracket min value (iaa52)
8688,w2,iaa52ou,,,Oth pd past Child Benefit (respondent) - bracket max value (iaa52)
8689,w2,iaa52oe,,,Oth pd past Child Benefit (respondent) - bracket entry point (iaa52)
8690,w2,iaa52or,,,Oth pd past Child Benefit (respondent) - bracket result (iaa52)
8691,w2,iab52,,,Past Child Benefit (respondent): months or weeks received
8692,w2,iabw52,,,Past Child Benefit (respondent): number of weeks received
8693,w2,iabm52,,,Past Child Benefit (respondent): number of months received
